"","z.pct.mass.loss","z.soil.start.wt","z.weight.g","z.orgc.weight","z.totwt","z.org.c.start.mass","z.org.c.fraction.mass","z.org.c.bulk.wt","z.inorg.c.mass.frac","z.inorg.c.mass.bulk","site","species","depth","fraction.code","pct.mass.loss","soil.start.wt","weight.g","orgc.weight","totwt","org.c.start.mass","org.c.fraction.mass","org.c.bulk.wt","inorg.c.mass.frac","inorg.c.mass.bulk"
"1",-0.424395495677393,0.402898690439431,1.2735595404428,1.45070451337467,0.161380460854283,0.1182580247802,1.45070451337467,0.1182580247802,0.788692148821972,-0.632767198580182,"125J","acer","1","sc",12.52427184,10.588,7.397,0.353560895841172,0.509469441601347,0.466146203990697,0.353560895841172,0.466146203990697,0.0281147146140576,0.0606811096774
"2",-0.750601986075274,0.402898690439431,-0.205654228686105,-0.590515951918128,0.161380460854283,0.1182580247802,-0.590515951918128,0.1182580247802,0.0744885243058304,-0.632767198580182,"125J","acer","1","sa",6.158663883,10.588,2.965,0.0820838565605744,0.509469441601347,0.466146203990697,0.0820838565605744,0.466146203990697,0.0157805646638257,0.0606811096774
"3",1.01404478391203,0.402898690439431,-1.07208900861811,-0.652616163001077,0.161380460854283,0.1182580247802,-0.652616163001077,0.1182580247802,-0.839278255350012,-0.632767198580182,"125J","acer","1","pom",40.59405941,10.588,0.369,0.0738246891996,0.509469441601347,0.466146203990697,0.0738246891996,0.466146203990697,0,0.0606811096774
"4",-0.628290557155232,-1.5045912191183,1.30827033285918,0.358255169656568,-1.16489064376455,-0.965641645665254,0.358255169656565,-0.965641645665254,1.54609100678352,0.142211147986696,"125J","acer","2","sc",8.545454545,10.019,7.501,0.208267960345309,0.241854279707892,0.244371861557215,0.208267960345309,0.244371861557215,0.0411948373767514,0.07708637185245
"5",-0.899195412867787,-1.5045912191183,-0.437282016541578,-1.00968298044939,-1.16489064376455,-0.965641645665254,-1.00968298044939,-0.965641645665254,-0.250455018072378,0.142211147986696,"125J","acer","2","sa",3.259005146,10.019,2.271,0.0263357265547405,0.241854279707892,0.244371861557215,0.0263357265547405,0.244371861557215,0.0101688564065795,0.07708637185245
"6",1.8302610097211,-1.5045912191183,-1.18656787206829,-1.15318301894344,-1.16489064376455,-0.965641645665254,-1.15318301894344,-0.965641645665254,-0.838136429640449,0.142211147986696,"125J","acer","2","pom",56.52173913,10.019,0.026,0.00725059280784327,0.241854279707892,0.244371861557215,0.00725059280784327,0.244371861557215,1.97190955567189e-05,0.07708637185245
"7",-0.878646374209648,0.0676632054556467,0.00461307152851821,-0.786746857173211,0.147883049288511,0.355776392397475,-0.78674685717321,0.355776392397475,-0.438182230117067,-1.12986776430756,"126E","fagus","1","sa",3.66,10.488,3.595,0.055985654,0.50674593208,0.514744318032514,0.055985654,0.514744318032514,0.006926846,0.0501581510112
"8",-0.49328289842498,0.0676632054556467,0.919442706271821,1.12734169674139,0.147883049288511,0.355776392397475,1.12734169674139,0.355776392397475,0.659704356192478,-1.12986776430756,"126E","fagus","1","sc",11.18,10.488,6.336,0.31055447808,0.50674593208,0.514744318032514,0.31055447808,0.514744318032514,0.02588712192,0.0501581510112
"9",0.925182661378161,0.0676632054556467,-0.951268750399545,-0.153500354777626,0.147883049288511,0.355776392397475,-0.153500354777626,0.355776392397475,-0.839278255350012,-1.12986776430756,"126E","fagus","1","pom",38.86,10.488,0.731,0.1402058,0.50674593208,0.514744318032514,0.1402058,0.514744318032514,0,0.0501581510112
"10",-0.642918716149878,0.543697594132626,0.165150486454286,-0.0237317833770187,2.0069766163582,1.59262316374895,-0.0237317833770187,1.59262316374895,-0.492840098254095,-0.943026922524951,"126F","picea","1","sa",8.26,10.63,4.076,0.15746468416,0.881874082119448,0.767812832477875,0.15746468416,0.767812832477875,0.00598291584,0.0541133234467
"11",1.53909947519469,0.543697594132626,-0.804749155488085,1.0698858563384,2.0069766163582,1.59262316374895,1.0698858563384,1.59262316374895,-0.839278255350012,-0.943026922524951,"126F","picea","1","pom",50.84,10.63,1.17,0.302913,0.881874082119448,0.767812832477875,0.302913,0.767812832477875,0,0.0541133234467
"12",-0.200732255143875,0.543697594132626,0.746890017048075,1.96150770178147,2.0069766163582,1.59262316374895,1.96150770178147,1.59262316374895,0.732744027156899,-0.943026922524951,"126F","picea","1","sc",16.88884626,10.63,5.819,0.421496397959448,0.881874082119448,0.767812832477875,0.421496397959448,0.767812832477875,0.0271485020405519,0.0541133234467
"13",-0.910930814335225,1.98856253441274,-0.223009624894296,-0.968894437107231,-1.1239398987528,-1.25584828693429,-0.96889443710723,-1.25584828693429,-0.283156835162117,0.568346672598558,"126F","picea","2","sa",3.03,11.061,2.913,0.03176049726,0.250117326544855,0.184993315007035,0.03176049726,0.184993315007035,0.00960410274,0.08610709486275
"14",1.74408004742058,1.98856253441274,-1.1578647168009,-0.948111606090683,-1.1239398987528,-1.25584828693429,-0.948111606090683,-1.25584828693429,-0.802668671277654,0.568346672598558,"126F","picea","2","pom",54.84,11.061,0.112,0.03452456,0.250117326544855,0.184993315007035,0.03452456,0.184993315007035,0.00063224,0.08610709486275
"15",-0.684963832560855,1.98856253441274,1.1480666755528,0.174524594104591,-1.1239398987528,-1.25584828693429,0.174524594104588,-1.25584828693429,2.70451782754169,0.568346672598558,"126F","picea","2","sc",7.439529729,11.061,7.021,0.183832269284855,0.250117326544855,0.184993315007035,0.183832269284855,0.184993315007035,0.0612006307151452,0.08610709486275
